%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82388.659,301.13,0.953,25.062,299.334,278.339,-1025.613,-1023.563,-1021.334,-1020.337,-1019.53,-1023.674,-1025.189,-1023.991,-1023.163,-1019.417,-1017.19,-1025.127,0.105,-1018.544,-1020.38,-1023.179,-9.27,-544.798,-289.718,14.557,177.635,-99.915
82392.69,301.128,0.953,25.061,299.334,278.499,-1024.965,-1022.228,-1021.334,-1019.92,-1019.206,-1023.156,-1024.762,-1023.884,-1021.38,-1019.938,-1016.979,-1024.492,-0.209,-1018.335,-1020.07,-1023.067,-9.291,-544.798,-289.718,14.557,177.603,-99.905
82384.628,301.131,0.953,25.059,299.255,278.499,-1025.181,-1021.783,-1020.16,-1020.233,-1018.775,-1023.053,-1024.443,-1023.777,-1022.16,-1019.73,-1018.032,-1025.128,0.524,-1019.587,-1020.898,-1023.517,-9.27,-544.798,-289.718,14.557,177.635,-99.915
82388.659,301.128,0.953,25.055,299.176,278.499,-1025.505,-1022.784,-1020.801,-1019.92,-1020.392,-1023.26,-1025.295,-1024.525,-1022.049,-1019.73,-1017.611,-1025.552,-0.418,-1018.857,-1021.415,-1023.292,-9.291,-544.798,-289.718,14.557,177.635,-99.915
82380.596,301.133,0.953,25.06,299.255,278.66,-1025.289,-1021.894,-1020.908,-1020.545,-1018.883,-1023.882,-1024.869,-1023.564,-1022.494,-1020.042,-1017.927,-1024.598,0.314,-1018.544,-1020.9,-1023.629,-9.281,-544.798,-289.718,14.557,177.619,-99.915
82376.565,301.133,0.953,25.054,299.097,278.66,-1025.181,-1021.449,-1020.374,-1019.92,-1019.206,-1022.742,-1024.443,-1023.564,-1021.157,-1020.042,-1017.19,-1024.492,0.942,-1019.379,-1020.797,-1023.181,-9.291,-544.798,-289.718,14.557,177.619,-99.936
82388.659,301.131,0.953,25.059,299.255,278.499,-1026.151,-1022.784,-1021.228,-1021.379,-1020.069,-1023.467,-1025.615,-1024.632,-1022.494,-1019.626,-1019.296,-1024.916,0.733,-1019.587,-1021.418,-1023.068,-9.27,-544.798,-289.718,14.557,177.619,-99.926
82380.596,301.133,0.953,25.057,299.176,278.66,-1025.503,-1023.118,-1021.228,-1020.441,-1020.392,-1023.156,-1024.762,-1024.525,-1022.494,-1019.417,-1017.611,-1025.234,0.314,-1018.648,-1021.211,-1023.293,-9.281,-544.798,-289.718,14.557,177.652,-99.915
82388.659,301.131,0.953,25.055,299.176,278.66,-1025.287,-1021.671,-1021.014,-1019.92,-1018.991,-1023.053,-1024.123,-1023.136,-1021.937,-1019.521,-1018.032,-1024.598,-0.314,-1018.752,-1020.9,-1023.855,-9.27,-544.798,-289.718,14.557,177.635,-99.915
82384.628,301.133,0.953,25.049,299.017,278.66,-1025.287,-1021.671,-1020.908,-1020.129,-1019.314,-1023.26,-1025.508,-1023.884,-1022.16,-1019.521,-1017.505,-1024.81,1.047,-1019.274,-1021.004,-1023.181,-9.281,-544.798,-289.718,14.557,177.619,-99.926
82380.596,301.131,0.953,25.057,299.176,278.82,-1025.827,-1022.562,-1020.267,-1020.233,-1019.422,-1022.535,-1023.91,-1024.312,-1022.049,-1018.897,-1017.716,-1025.128,0.314,-1018.857,-1020.59,-1023.068,-9.26,-544.798,-289.718,14.557,177.635,-99.926
82384.628,301.133,0.953,25.056,299.176,278.66,-1025.179,-1023.452,-1020.694,-1020.65,-1020.069,-1023.571,-1024.656,-1023.564,-1022.16,-1019.417,-1017.295,-1025.34,0.105,-1018.857,-1020.176,-1022.506,-9.281,-544.798,-289.718,14.557,177.619,-99.905
82388.659,301.13,0.953,25.055,299.176,278.82,-1025.072,-1021.894,-1021.334,-1020.441,-1019.314,-1024.089,-1024.656,-1023.67,-1022.049,-1019.73,-1017.821,-1025.128,-0.418,-1018.752,-1021.107,-1023.743,-9.27,-544.798,-289.718,14.557,177.603,-99.915
82384.628,301.13,0.953,25.056,299.176,278.66,-1025.719,-1021.783,-1020.267,-1020.545,-1019.853,-1023.053,-1025.935,-1024.096,-1022.383,-1019.626,-1017.505,-1024.81,0.419,-1019.796,-1021.107,-1023.068,-9.26,-544.798,-289.718,14.557,177.603,-99.936
82384.628,301.131,0.953,25.053,299.097,278.66,-1026.259,-1022.339,-1020.374,-1020.754,-1018.991,-1023.053,-1024.656,-1024.737,-1021.714,-1019.626,-1017.611,-1024.704,0.419,-1018.335,-1021.521,-1023.068,-9.281,-544.798,-289.718,14.557,177.635,-99.936
82380.596,301.131,0.953,25.057,299.176,278.98,-1024.64,-1023.452,-1020.908,-1020.441,-1019.098,-1022.949,-1024.656,-1023.135,-1022.829,-1019.419,-1017.821,-1025.34,0,-1018.44,-1020.797,-1023.63,-9.281,-544.798,-289.718,14.557,177.635,-99.915
82384.628,301.131,0.953,25.063,299.334,278.66,-1025.395,-1021.783,-1021.441,-1019.712,-1019.637,-1023.467,-1024.656,-1024.096,-1022.16,-1019.939,-1017.611,-1024.174,0,-1018.857,-1020.797,-1022.843,-9.27,-544.798,-289.718,14.557,177.619,-99.926
82388.659,301.131,0.953,25.052,299.097,278.66,-1025.179,-1021.894,-1020.481,-1020.545,-1019.422,-1022.845,-1025.082,-1023.883,-1022.16,-1019.835,-1017.716,-1024.916,0.524,-1019.796,-1021.314,-1023.518,-9.281,-544.798,-289.718,14.557,177.619,-99.915
82384.628,301.133,0.953,25.053,299.097,278.82,-1025.719,-1022.562,-1020.054,-1020.545,-1019.314,-1022.949,-1024.229,-1024.631,-1021.826,-1019.315,-1017.611,-1024.81,-0.314,-1019.065,-1021.935,-1023.405,-9.281,-544.798,-289.718,14.557,177.635,-99.926
82388.659,301.13,0.953,25.055,299.176,278.82,-1025.827,-1022.784,-1021.228,-1020.441,-1018.883,-1023.778,-1024.869,-1023.562,-1023.163,-1019.419,-1017.084,-1024.81,-0.105,-1018.441,-1020.487,-1022.956,-9.26,-544.798,-289.718,14.557,177.652,-99.926
82384.628,301.133,0.953,25.056,299.176,278.98,-1024.748,-1022.005,-1021.228,-1020.025,-1019.853,-1024.089,-1025.295,-1024.203,-1022.16,-1020.563,-1018.243,-1025.552,-0.105,-1019.484,-1021.314,-1023.63,-9.27,-544.798,-289.718,14.557,177.619,-99.915
82388.659,301.131,0.953,25.059,299.255,278.82,-1026.583,-1022.562,-1020.587,-1021.587,-1019.745,-1023.364,-1025.082,-1024.096,-1021.826,-1019.315,-1018.032,-1024.598,0.209,-1019.484,-1021.004,-1022.731,-9.27,-544.798,-289.718,14.557,177.635,-99.905
82388.659,301.133,0.953,25.055,299.176,278.66,-1025.181,-1022.45,-1020.587,-1020.233,-1020.069,-1022.845,-1024.869,-1024.417,-1021.826,-1018.899,-1017.084,-1025.022,0.314,-1018.336,-1020.797,-1023.293,-9.281,-544.798,-289.718,14.557,177.619,-99.915
82384.628,301.131,0.953,25.063,299.334,278.98,-1024.857,-1021.895,-1020.801,-1019.608,-1018.883,-1023.156,-1024.656,-1024.417,-1022.383,-1019.315,-1017.295,-1024.704,0,-1018.545,-1020.797,-1023.855,-9.281,-544.798,-289.718,14.557,177.635,-99.905
82388.659,301.13,0.953,25.059,299.255,278.82,-1025.937,-1022.229,-1021.121,-1020.233,-1019.422,-1023.571,-1024.869,-1024.31,-1021.714,-1020.563,-1017.19,-1024.81,0.209,-1018.649,-1020.9,-1023.068,-9.281,-544.798,-289.718,14.557,177.619,-99.915
82392.69,301.133,0.953,25.058,299.255,278.66,-1026.26,-1021.784,-1020.801,-1020.232,-1019.206,-1023.156,-1024.656,-1023.562,-1021.937,-1019.211,-1018.243,-1024.598,0.105,-1019.171,-1020.487,-1022.619,-9.27,-544.798,-289.718,14.557,177.586,-99.915
82388.659,301.131,0.953,25.055,299.176,278.66,-1025.181,-1022.452,-1020.16,-1020.544,-1019.53,-1022.845,-1024.123,-1023.348,-1021.937,-1019.107,-1016.874,-1025.234,0.105,-1018.545,-1020.9,-1023.293,-9.291,-544.798,-289.718,14.557,177.619,-99.915
82384.628,301.128,0.953,25.059,299.255,278.82,-1025.397,-1022.674,-1021.548,-1021.065,-1020.5,-1024.089,-1025.508,-1024.524,-1022.494,-1019.939,-1017.716,-1025.34,-0.314,-1019.276,-1020.59,-1023.855,-9.291,-544.798,-289.718,14.557,177.619,-99.936
82392.69,301.133,0.953,25.055,299.176,278.66,-1025.073,-1021.784,-1020.267,-1020.023,-1019.53,-1023.26,-1025.402,-1023.669,-1022.16,-1020.147,-1017.821,-1024.704,0.628,-1018.649,-1020.797,-1023.181,-9.27,-544.798,-289.718,14.557,177.652,-99.905
82388.659,301.135,0.953,25.056,299.176,278.499,-1025.829,-1022.006,-1020.16,-1019.919,-1018.559,-1022.845,-1023.91,-1023.99,-1021.491,-1018.69,-1017.505,-1023.962,0.419,-1018.545,-1020.383,-1022.843,-9.291,-544.798,-289.718,14.557,177.635,-99.915
82396.722,301.131,0.953,25.054,299.176,278.82,-1025.613,-1023.453,-1021.014,-1020.648,-1020.5,-1023.674,-1025.082,-1025.165,-1022.942,-1020.668,-1018.243,-1026.083,0.628,-1019.067,-1021.418,-1023.743,-9.291,-544.798,-289.718,14.557,177.603,-99.915
82388.659,301.128,0.953,25.052,299.097,278.82,-1026.045,-1022.006,-1021.228,-1020.232,-1019.422,-1023.778,-1024.869,-1023.883,-1022.161,-1020.355,-1017.927,-1025.128,-0.523,-1019.38,-1021.314,-1024.192,-9.302,-544.798,-289.718,14.557,177.619,-99.915
82392.69,301.133,0.953,25.058,299.255,278.66,-1025.505,-1022.229,-1021.014,-1020.336,-1019.745,-1023.674,-1025.189,-1023.669,-1021.827,-1019.419,-1017.716,-1024.386,0.628,-1019.693,-1020.693,-1023.293,-9.281,-544.798,-289.718,14.557,177.635,-99.915
82384.628,301.13,0.953,25.053,299.097,278.66,-1025.721,-1022.674,-1020.694,-1020.648,-1019.206,-1023.156,-1024.549,-1024.31,-1022.273,-1019.419,-1018.348,-1024.703,0,-1019.171,-1021.521,-1023.405,-9.291,-544.798,-289.718,14.557,177.619,-99.936
82388.659,301.133,0.953,25.055,299.176,278.66,-1025.937,-1023.231,-1020.908,-1020.648,-1019.745,-1023.778,-1024.656,-1023.99,-1022.942,-1020.147,-1017.716,-1025.445,0.523,-1019.276,-1021.211,-1023.518,-9.291,-544.798,-289.718,14.557,177.652,-99.926
82380.596,301.13,0.953,25.06,299.255,278.499,-1025.505,-1022.229,-1021.441,-1020.961,-1019.098,-1023.571,-1025.189,-1023.776,-1021.827,-1019.835,-1018.032,-1024.809,-0.627,-1019.067,-1020.797,-1023.068,-9.291,-544.798,-289.718,14.557,177.603,-99.905
82388.659,301.131,0.953,25.055,299.176,278.339,-1025.397,-1022.118,-1019.84,-1020.127,-1019.422,-1022.949,-1025.189,-1023.776,-1021.827,-1019.211,-1017.505,-1024.809,0.419,-1019.484,-1020.693,-1022.956,-9.291,-544.798,-289.718,14.557,177.619,-99.905
82384.628,301.131,0.953,25.056,299.176,278.339,-1025.613,-1022.563,-1020.587,-1020.544,-1020.284,-1023.364,-1024.656,-1025.272,-1022.496,-1019.211,-1017.927,-1024.915,0.419,-1019.171,-1021.625,-1023.067,-9.302,-544.798,-289.718,14.557,177.619,-99.915
82388.659,301.133,0.953,25.049,299.017,278.179,-1025.022,-1023.119,-1021.121,-1019.919,-1019.314,-1023.674,-1024.762,-1023.883,-1022.607,-1019.939,-1017.927,-1025.657,0.209,-1018.962,-1021.211,-1024.416,-9.322,-544.798,-289.718,14.557,177.635,-99.905
82380.596,301.131,0.953,25.05,299.017,278.339,-1025.993,-1022.118,-1021.121,-1019.606,-1019.53,-1023.053,-1024.656,-1023.776,-1021.604,-1020.147,-1017.505,-1025.021,0.105,-1018.441,-1020.693,-1023.741,-9.291,-544.798,-289.718,14.557,177.619,-99.936
82388.659,301.135,0.953,25.049,299.017,278.019,-1025.993,-1022.34,-1020.906,-1021.169,-1019.745,-1023.467,-1025.082,-1023.669,-1022.05,-1019.315,-1018.032,-1025.551,0.314,-1020.006,-1020.59,-1022.73,-9.291,-544.798,-289.718,14.557,177.619,-99.936
82384.628,301.131,0.953,25.046,298.938,278.339,-1025.561,-1022.118,-1020.799,-1020.232,-1019.422,-1023.26,-1024.656,-1025.058,-1022.384,-1019.315,-1018.032,-1025.763,0.314,-1018.962,-1022.246,-1023.854,-9.291,-544.798,-289.718,14.557,177.619,-99.915
82388.659,301.131,0.953,25.052,299.097,278.179,-1025.669,-1023.008,-1021.226,-1021.378,-1020.286,-1024.089,-1025.189,-1024.31,-1022.942,-1019.523,-1018.032,-1024.915,0.314,-1018.754,-1020.383,-1023.629,-9.302,-544.798,-289.718,14.557,177.603,-99.946
82384.628,301.133,0.953,25.053,299.097,278.179,-1025.022,-1021.561,-1021.12,-1019.815,-1019.1,-1022.431,-1024.762,-1023.562,-1021.716,-1020.043,-1017.716,-1025.021,0.314,-1019.171,-1020.693,-1023.292,-9.291,-544.798,-289.718,14.557,177.635,-99.905
82392.69,301.133,0.953,25.045,298.938,278.019,-1026.209,-1022.786,-1020.799,-1020.961,-1019.207,-1023.26,-1025.187,-1024.417,-1022.384,-1019.627,-1018.453,-1024.915,0,-1019.484,-1020.797,-1023.179,-9.302,-544.798,-289.718,14.557,177.619,-99.915
82384.628,301.135,0.953,25.046,298.938,277.859,-1025.453,-1022.786,-1020.372,-1019.815,-1020.286,-1023.26,-1024.654,-1024.096,-1022.384,-1019.731,-1017.611,-1025.021,0.105,-1019.067,-1021.832,-1023.741,-9.302,-544.798,-289.718,14.557,177.635,-99.936
82376.565,301.133,0.953,25.051,299.017,278.019,-1026.101,-1022.897,-1021.226,-1020.232,-1019.639,-1023.674,-1024.015,-1024.31,-1022.273,-1019.003,-1017.295,-1024.809,0,-1019.276,-1020.59,-1023.517,-9.312,-544.798,-289.718,14.557,177.619,-99.915
82388.659,301.135,0.953,25.042,298.859,278.019,-1025.561,-1022.229,-1021.226,-1020.232,-1019.531,-1023.26,-1024.974,-1024.096,-1021.939,-1020.98,-1017.716,-1024.809,0.838,-1019.589,-1021.107,-1023.179,-9.27,-544.798,-289.718,14.557,177.619,-99.926
82384.628,301.131,0.953,25.043,298.859,278.179,-1026.425,-1022.452,-1021.013,-1020.648,-1019.747,-1023.985,-1024.441,-1024.417,-1022.496,-1019.627,-1018.873,-1024.703,0.209,-1019.276,-1021.418,-1023.741,-9.27,-544.798,-289.718,14.557,177.635,-99.905
82380.596,301.135,0.953,25.044,298.859,278.019,-1025.238,-1023.119,-1021.12,-1021.065,-1020.394,-1023.674,-1024.867,-1024.417,-1022.273,-1019.523,-1017.399,-1025.552,0.314,-1018.232,-1020.9,-1022.505,-9.302,-544.798,-289.718,14.557,177.619,-99.915
82376.565,301.135,0.953,25.044,298.859,278.019,-1024.806,-1021.339,-1020.799,-1019.606,-1019.1,-1023.467,-1024.228,-1023.99,-1021.604,-1019.419,-1017.925,-1024.174,-0.314,-1018.441,-1021.107,-1023.629,-9.291,-544.798,-289.718,14.557,177.619,-99.915
82376.565,301.135,0.953,25.037,298.701,277.859,-1024.914,-1022.118,-1020.266,-1020.648,-1019.639,-1022.845,-1025.4,-1023.99,-1021.939,-1020.251,-1017.609,-1024.704,0.838,-1019.901,-1020.9,-1023.067,-9.27,-544.798,-289.718,14.557,177.603,-99.905
82384.628,301.133,0.953,25.04,298.78,277.859,-1025.885,-1022.34,-1020.479,-1020.023,-1020.178,-1022.638,-1024.761,-1024.096,-1021.716,-1019.627,-1017.925,-1024.492,0.105,-1018.858,-1021.417,-1023.404,-9.291,-544.798,-289.718,14.557,177.635,-99.905
82380.596,301.131,0.953,25.04,298.78,278.179,-1025.13,-1022.786,-1020.586,-1020.127,-1019.854,-1023.26,-1024.441,-1023.455,-1022.384,-1020.147,-1017.609,-1025.658,0.419,-1018.336,-1021.21,-1023.855,-9.302,-544.798,-289.718,14.557,177.603,-99.915
82380.596,301.135,0.953,25.037,298.701,277.859,-1025.669,-1022.786,-1021.653,-1020.648,-1020.286,-1023.674,-1024.761,-1023.883,-1022.161,-1020.355,-1017.715,-1024.916,-0.523,-1019.693,-1021.21,-1023.518,-9.27,-544.798,-289.718,14.557,177.635,-99.915
82388.659,301.133,0.953,25.029,298.543,278.179,-1025.885,-1022.339,-1020.693,-1020.544,-1020.07,-1023.467,-1026.04,-1024.203,-1022.384,-1020.147,-1018.241,-1025.34,0.419,-1020.006,-1021.21,-1023.63,-9.291,-544.798,-289.718,14.557,177.619,-99.915
82380.596,301.135,0.953,25.037,298.701,278.179,-1025.561,-1022.228,-1021.12,-1020.232,-1019.639,-1022.638,-1024.441,-1024.31,-1022.161,-1019.523,-1017.504,-1024.704,-0.105,-1018.336,-1020.899,-1022.731,-9.291,-544.798,-289.718,14.557,177.652,-99.915
82376.565,301.135,0.953,25.037,298.701,278.339,-1024.374,-1022.895,-1020.372,-1020.129,-1019.207,-1023.26,-1024.228,-1024.31,-1022.384,-1019.523,-1017.294,-1025.34,0,-1018.754,-1020.899,-1023.518,-9.27,-544.798,-289.718,14.557,177.619,-99.926
82380.596,301.133,0.953,25.037,298.701,278.499,-1025.669,-1022.116,-1021.653,-1020.441,-1019.747,-1023.882,-1024.867,-1023.883,-1021.939,-1020.668,-1018.031,-1025.022,-0.209,-1019.171,-1020.796,-1023.068,-9.27,-544.798,-289.718,14.557,177.635,-99.926
82384.628,301.136,0.953,25.036,298.701,278.339,-1025.885,-1022.673,-1021.013,-1021.275,-1019.854,-1023.364,-1025.4,-1024.951,-1022.384,-1020.147,-1018.347,-1025.552,0.314,-1020.006,-1021.21,-1023.63,-9.27,-544.798,-289.718,14.557,177.603,-99.926
82380.596,301.131,0.953,25.037,298.701,278.339,-1025.669,-1022.673,-1020.693,-1020.025,-1019.854,-1023.364,-1024.335,-1024.631,-1022.496,-1019.627,-1018.031,-1025.446,0.105,-1018.754,-1021.934,-1023.181,-9.281,-544.798,-289.718,14.557,177.635,-99.915
82380.596,301.135,0.953,25.04,298.78,278.179,-1025.777,-1023.007,-1021.226,-1020.545,-1019.854,-1023.985,-1025.294,-1024.098,-1023.165,-1020.043,-1017.925,-1025.234,0.419,-1019.067,-1021.106,-1023.855,-9.25,-544.798,-289.718,14.557,177.652,-99.905
82380.596,301.133,0.953,25.037,298.701,278.179,-1025.453,-1022.562,-1021.12,-1019.816,-1019.207,-1023.053,-1024.441,-1024.098,-1021.27,-1020.147,-1017.294,-1024.598,0.419,-1018.545,-1020.796,-1022.506,-9.27,-544.798,-289.718,14.557,177.635,-99.915
82388.659,301.133,0.953,25.036,298.701,278.499,-1025.345,-1021.894,-1020.479,-1020.337,-1019.315,-1022.224,-1024.228,-1023.35,-1021.827,-1018.793,-1018.241,-1024.81,-0.105,-1019.171,-1020.692,-1022.956,-9.291,-544.798,-289.718,14.557,177.635,-99.915
82376.565,301.133,0.953,25.034,298.622,278.82,-1025.238,-1022.673,-1020.479,-1019.608,-1019.747,-1022.949,-1024.335,-1024.098,-1022.496,-1018.897,-1016.979,-1024.916,0.314,-1018.649,-1021.52,-1022.731,-9.27,-544.798,-289.718,14.557,177.619,-99.905
82384.628,301.133,0.953,25.036,298.701,278.339,-1025.238,-1022.228,-1021.546,-1020.441,-1019.531,-1023.985,-1024.867,-1024.525,-1022.607,-1019.833,-1017.611,-1024.704,0,-1019.38,-1020.899,-1024.305,-9.25,-544.798,-289.718,14.557,177.635,-99.936
82380.596,301.13,0.953,25.033,298.622,278.499,-1025.561,-1022.45,-1020.906,-1020.858,-1019.639,-1022.949,-1025.294,-1023.564,-1021.604,-1020.354,-1017.611,-1024.492,0.524,-1018.962,-1020.692,-1023.181,-9.291,-544.798,-289.718,14.557,177.586,-99.915
82384.628,301.13,0.953,25.036,298.701,278.499,-1026.101,-1022.673,-1020.799,-1020.754,-1019.315,-1023.26,-1025.187,-1024.846,-1022.496,-1019.209,-1018.137,-1025.128,0.419,-1019.274,-1021.21,-1023.518,-9.27,-544.798,-289.718,14.557,177.619,-99.915
82388.659,301.133,0.953,25.039,298.78,278.66,-1025.561,-1022.562,-1020.906,-1020.65,-1020.07,-1023.571,-1024.974,-1023.777,-1022.05,-1019.521,-1017.295,-1025.658,0.209,-1018.544,-1021.728,-1022.956,-9.281,-544.798,-289.718,14.557,177.603,-99.905
82376.565,301.131,0.953,25.041,298.78,278.66,-1025.453,-1022.228,-1020.799,-1020.025,-1019.639,-1023.882,-1024.654,-1023.35,-1021.716,-1019.833,-1018.032,-1025.022,0,-1018.961,-1021.418,-1023.967,-9.27,-544.798,-289.718,14.557,177.619,-99.936
82376.565,301.131,0.953,25.041,298.78,278.339,-1025.777,-1022.116,-1020.799,-1020.962,-1019.423,-1022.845,-1025.187,-1023.991,-1022.05,-1020.042,-1017.716,-1024.598,0.524,-1019.065,-1020.9,-1023.405,-9.27,-544.798,-289.718,14.557,177.619,-99.926
82376.565,301.131,0.953,25.044,298.859,278.82,-1026.209,-1022.116,-1020.693,-1020.858,-1020.178,-1023.985,-1024.974,-1025.273,-1021.827,-1020.146,-1018.137,-1024.598,-0.418,-1019.587,-1020.797,-1023.293,-9.26,-544.798,-289.718,14.557,177.619,-99.905
82376.565,301.131,0.953,25.051,299.017,278.66,-1025.561,-1022.895,-1019.84,-1019.608,-1019.531,-1023.26,-1024.121,-1024.312,-1022.384,-1019.626,-1017.295,-1025.552,0.209,-1018.44,-1021.211,-1023.743,-9.26,-544.798,-289.718,14.557,177.586,-99.926
82376.565,301.133,0.953,25.051,299.017,278.66,-1025.777,-1021.783,-1021.334,-1020.441,-1019.315,-1023.985,-1024.761,-1023.457,-1021.716,-1019.833,-1018.137,-1024.174,0.105,-1018.857,-1020.9,-1023.068,-9.281,-544.798,-289.718,14.557,177.619,-99.905
82372.534,301.133,0.953,25.045,298.859,278.98,-1025.238,-1022.228,-1020.267,-1020.962,-1019.854,-1023.467,-1026.04,-1024.098,-1021.716,-1019.626,-1018.243,-1025.34,0.314,-1019.274,-1020.797,-1023.405,-9.26,-544.798,-289.718,14.557,177.619,-99.936
82376.565,301.13,0.953,25.044,298.859,278.499,-1025.345,-1022.562,-1021.121,-1019.816,-1019.639,-1022.638,-1024.761,-1025.166,-1022.273,-1019.73,-1017.716,-1025.34,-0.105,-1018.961,-1021.211,-1023.181,-9.27,-544.798,-289.718,14.557,177.619,-99.926
82380.596,301.131,0.953,25.053,299.097,278.98,-1025.561,-1022.228,-1020.481,-1019.4,-1018.884,-1022.742,-1024.336,-1023.136,-1022.05,-1019.417,-1016.979,-1024.916,0.419,-1018.231,-1020.487,-1023.068,-9.281,-544.798,-289.718,14.557,177.635,-99.915
82372.534,301.131,0.953,25.048,298.938,278.66,-1025.022,-1022.005,-1020.587,-1019.92,-1019.423,-1022.845,-1024.975,-1023.564,-1021.604,-1020.146,-1017.821,-1024.598,-0.523,-1019.17,-1020.383,-1023.405,-9.281,-544.798,-289.718,14.557,177.603,-99.915
82376.565,301.131,0.953,25.054,299.097,278.66,-1024.59,-1021.671,-1020.481,-1020.754,-1019.207,-1022.845,-1024.656,-1023.564,-1021.38,-1019.521,-1017.611,-1024.386,0.209,-1019.796,-1020.59,-1022.843,-9.291,-544.798,-289.718,14.557,177.603,-99.915
